piste.name,piste.created_at,piste.updated_at,sample.state,sample.created_at,sample.updated_at
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-04 09:33:08 UTC,2018-02-04 09:33:08 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-13 15:42:59 UTC,2018-02-13 15:42:59 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-13 15:42:59 UTC,2018-02-13 15:42:59 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:46 UTC,2018-02-10 16:04:46 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-10 16:04:47 UTC,2018-02-10 16:04:47 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-13 15:42:59 UTC,2018-02-13 15:42:59 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-13 15:42:59 UTC,2018-02-13 15:42:59 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:54 UTC,2018-02-07 15:52:54 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-02 14:43:01 UTC,2018-02-02 14:43:01 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-02 14:43:01 UTC,2018-02-02 14:43:01 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-07 15:52:55 UTC,2018-02-07 15:52:55 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-03-02 16:05:09 UTC,2018-03-02 16:05:09 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:37 UTC,2018-02-12 16:04:37 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-12 16:04:38 UTC,2018-02-12 16:04:38 UTC
Cabane,2017-11-18 14:14:37 UTC,2017-11-18 14:14:37 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Gentianes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Gentianes - La Chaux,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Mt - Fort,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Gentianes - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Moulins,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Etiértses,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Chaux bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Route de Médran,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Lacs bleue,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Hattey,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:13 UTC,2018-02-09 07:13:13 UTC
Attelas,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Fontanet,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-06 08:22:55 UTC,2018-02-06 08:22:55 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-03-02 16:05:09 UTC,2018-03-02 16:05:09 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-06 08:22:55 UTC,2018-02-06 08:22:55 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Planards - Carrefour,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Saxon,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,closed,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Pasay  -  Monneyeux  -  La Côt,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Grand Tsai,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Sur le Six,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Pissevache,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Pasay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Les Otanes,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-09 07:13:14 UTC,2018-02-09 07:13:14 UTC
Moay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-03-02 16:05:09 UTC,2018-03-02 16:05:09 UTC
Etablons,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Combe du Nord,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Tournelle,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Sud,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Lacs rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Chaux rouge,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Combe,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
FIS,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Piste des Profs,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Lacs noire,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Vallon d'Arbi,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Mont - Gelé,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Chassoure - Tortin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Col des Mines,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Clambin,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Taillay,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
Planards - Esserts,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,open,2018-02-28 07:13:23 UTC,2018-02-28 07:13:23 UTC
Coeur,2017-11-18 14:14:38 UTC,2017-11-18 14:14:38 UTC,in_preparation,2018-02-22 16:13:40 UTC,2018-02-22 16:13:40 UTC
