piste.name,piste.created_at,piste.updated_at,sample.state,sample.created_at,sample.updated_at
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-09 07:23:04 UTC,2017-03-09 07:23:04 UTC
Les Profs,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-09 07:23:04 UTC,2017-03-09 07:23:04 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-03-09 07:23:04 UTC,2017-03-09 07:23:04 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-09 07:23:04 UTC,2017-03-09 07:23:04 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-09 07:23:05 UTC,2017-03-09 07:23:05 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-09 07:23:05 UTC,2017-03-09 07:23:05 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:57 UTC,2017-03-22 07:22:57 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,closed,2017-03-09 07:23:05 UTC,2017-03-09 07:23:05 UTC
Clambin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-09 07:23:05 UTC,2017-03-09 07:23:05 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-23 23:13:24 UTC,2017-04-23 23:13:24 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 06:13:28 UTC,2017-04-24 06:13:28 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:57 UTC,2017-03-22 07:22:57 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-24 06:13:28 UTC,2017-04-24 06:13:28 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-14 15:42:28 UTC,2017-01-14 15:42:28 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:57 UTC,2017-03-22 07:22:57 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:57 UTC,2017-03-22 07:22:57 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:57 UTC,2017-03-22 07:22:57 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:58 UTC,2017-03-22 07:22:58 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-14 15:42:28 UTC,2017-01-14 15:42:28 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:58 UTC,2017-03-22 07:22:58 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-22 07:22:58 UTC,2017-03-22 07:22:58 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-14 15:42:28 UTC,2017-01-14 15:42:28 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-04-06 07:23:00 UTC,2017-04-06 07:23:00 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-24 06:13:28 UTC,2017-04-24 06:13:28 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-23 16:13:23 UTC,2017-04-23 16:13:23 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Etiértses,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-23 23:13:24 UTC,2017-04-23 23:13:24 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-24 06:13:28 UTC,2017-04-24 06:13:28 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Hattey,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-04-24 06:13:28 UTC,2017-04-24 06:13:28 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 13:04:38 UTC,2017-04-24 13:04:38 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Les Profs,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Col des Mines,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 20:04:51 UTC,2017-04-24 20:04:51 UTC
Clambin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-25 03:13:16 UTC,2017-04-25 03:13:16 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-25 10:34:10 UTC,2017-04-25 10:34:10 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-25 17:24:12 UTC,2017-04-25 17:24:12 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-26 00:53:09 UTC,2017-04-26 00:53:09 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-24 13:04:38 UTC,2017-04-24 13:04:38 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-26 07:53:01 UTC,2017-04-26 07:53:01 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Sur le Six,2016-10-20 11:32:38 UTC,2016-10-20 11:32:38 UTC,in_preparation,2017-01-14 15:42:29 UTC,2017-01-14 15:42:29 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-24 20:04:51 UTC,2017-04-24 20:04:51 UTC
Planards - Carrefour,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-26 15:54:28 UTC,2017-04-26 15:54:28 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-25 03:13:16 UTC,2017-04-25 03:13:16 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-26 23:43:33 UTC,2017-04-26 23:43:33 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-25 10:34:10 UTC,2017-04-25 10:34:10 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-26 16:12:56 UTC,2017-01-26 16:12:56 UTC
Hattey,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Les Profs,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Vallon d'Arbi,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-04-18 15:05:17 UTC,2017-04-18 15:05:17 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:17 UTC,2017-04-18 15:05:17 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-18 15:05:18 UTC,2017-04-18 15:05:18 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Gentianes - Tortin,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Les Moulins,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Le Rouge,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:22 UTC,2017-03-10 07:23:22 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-27 06:43:23 UTC,2017-04-27 06:43:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Lacs bleue,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Hattey,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Attelas,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Fontanet,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Lacs rouge,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-25 17:24:12 UTC,2017-04-25 17:24:12 UTC
FIS,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Les Profs,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Lacs noire,2017-01-10 13:42:54 UTC,2017-01-10 13:42:54 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-07 08:04:16 UTC,2017-03-07 08:04:16 UTC
Route de Médran,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-27 13:34:14 UTC,2017-04-27 13:34:14 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-26 00:53:10 UTC,2017-04-26 00:53:10 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chassoure - Tortin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-27 21:43:01 UTC,2017-04-27 21:43:01 UTC
Clambin,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Taillay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Planards - Carrefour,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Coeur,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Saxon,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Etablons,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Combe du Nord,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Tournelle,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Sud,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-26 07:53:02 UTC,2017-04-26 07:53:02 UTC
Moay,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Grand Tsai,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Pasay,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Monneyeux - La Côt,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Sur le Six,2016-10-20 11:32:38 UTC,2016-10-20 11:32:38 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Pissevache,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Les Otanes,2016-03-06 23:52:19 UTC,2016-03-06 23:52:19 UTC,open,2017-03-10 07:23:23 UTC,2017-03-10 07:23:23 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-28 05:34:03 UTC,2017-04-28 05:34:03 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-26 15:54:28 UTC,2017-04-26 15:54:28 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-28 13:43:37 UTC,2017-04-28 13:43:37 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-26 23:43:33 UTC,2017-04-26 23:43:33 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-28 21:34:04 UTC,2017-04-28 21:34:04 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-27 06:43:24 UTC,2017-04-27 06:43:24 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-29 05:34:02 UTC,2017-04-29 05:34:02 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-27 13:34:14 UTC,2017-04-27 13:34:14 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-29 13:42:52 UTC,2017-04-29 13:42:52 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-27 21:43:02 UTC,2017-04-27 21:43:02 UTC
Gentianes,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-01-04 07:02:33 UTC,2017-01-04 07:02:33 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-29 21:42:46 UTC,2017-04-29 21:42:46 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-23 20:43:16 UTC,2017-04-23 20:43:16 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-28 05:34:03 UTC,2017-04-28 05:34:03 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-30 05:33:32 UTC,2017-04-30 05:33:32 UTC
Combe,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 03:13:24 UTC,2017-04-24 03:13:24 UTC
Cabane,2016-10-20 13:42:25 UTC,2016-10-20 13:42:25 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-04-28 13:43:37 UTC,2017-04-28 13:43:37 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,open,2017-04-01 07:52:54 UTC,2017-04-01 07:52:54 UTC
Les Gentianes - La Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-01-04 07:02:33 UTC,2017-01-04 07:02:33 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-30 13:33:28 UTC,2017-04-30 13:33:28 UTC
Mt - Fort,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,open,2017-01-04 07:02:33 UTC,2017-01-04 07:02:33 UTC
Les Esserts,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-04-23 20:43:16 UTC,2017-04-23 20:43:16 UTC
Mont - Gelé,2016-03-06 23:52:18 UTC,2016-03-06 23:52:18 UTC,in_preparation,2017-01-29 16:03:45 UTC,2017-01-29 16:03:45 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,in_preparation,2017-01-02 16:04:15 UTC,2017-01-02 16:04:15 UTC
Chaux,2016-03-06 23:52:17 UTC,2016-03-06 23:52:17 UTC,closed,2017-04-24 10:23:20 UTC,2017-04-24 10:23:20 UTC
